timestamp,sec,nanosec,pv_x,pv_y,pv_z,ov_x,ov_y,ov_z,ov_w,tcp_speedv_x,tcp_speedv_y,tcp_speedv_z,tcp_speedv,tcp_angularv_x,tcp_angularv_y,tcp_angularv_z,tcp_angularv,tcp_accelv__x,tcp_accelv__y,tcp_accelv__z,tcp_accelv,tcp_accelv_angular_x,tcp_accelv_angular_y,tcp_accelv_angular_z,tcp_accelv_angular,ps_x,ps_y,ps_z,os_x,os_y,os_z,os_w,tcp_speeds,joint_1,joint_2,joint_3,joint_4,joint_5,joint_6,ap_x,ap_y,ap_z
1719851570844212044,,,,,,,,,,,,,,,,,,,,,,,,,,369.997,-1130.01,1730.02,,,,,,,,,,,,,,
1719851570845608812,,,,,,,,,,,,,,,,,,,,,,,,,,369.997,-1130.02,1730.02,,,,,,,,,,,,,,
1719851570847673728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-78.3793,9.30279,-1.75829,88.2768,105.585,53.4515,,,
1719851571821724537,,,,,,,,,,,,,,,,,,,,,,,,,,369.997,-1130.02,1730.02,,,,,,,,,,,,,,
1719851571823262361,,,,,,,,,,,,,,,,,,,,,,,,,,369.996,-1130.02,1730.02,,,,,,,,,,,,,,
1719851571823315413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,
1719851571824171741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0642357,0.60757,0.386596,0.690852,,,,,,,,,,
1719851571824198680,,,,,,,,,,,,,,,,,,,,,,,,,,369.996,-1130.02,1730.02,,,,,,,,,,,,,,
1719851571825567604,,,,,,,,,,,,,,,,,,,,,,,,,,369.996,-1130.02,1730.02,,,,,,,,,,,,,,
1719851571825829812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-78.3794,9.30291,-1.75829,88.2768,105.585,53.451,,,
1719851571826890853,,,,,,,,,,,,,,,,,,,,,,,,,,369.997,-1130.01,1730.02,,,,,,,,,,,,,,
1719851571827158178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0642311,0.607572,0.386595,0.690851,,,,,,,,,,
1719851571827181125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,
1719851571828362099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,
1719851571828386959,,,,,,,,,,,,,,,,,,,,,,,,,,369.997,-1130.01,1730.02,,,,,,,,,,,,,,
1719851571828550498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-78.3793,9.30279,-1.75816,88.2765,105.585,53.4513,,,
1719851571830326302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-78.3793,9.30287,-1.75821,88.277,105.585,53.4514,,,
1719851571830359823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0642306,0.607569,0.386595,0.690853,,,,,,,,,,
1719851571830367165,,,,,,,,,,,,,,,,,,,,,,,,,,369.997,-1130.02,1730.02,,,,,,,,,,,,,,
1719851571831531679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0642306,0.607569,0.386595,0.690853,,,,,,,,,,
1719851571831562125,,,,,,,,,,,,,,,,,,,,,,,,,,369.997,-1130.02,1730.02,,,,,,,,,,,,,,
1719851571831720395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-78.3793,9.30287,-1.75821,88.277,105.585,53.4514,,,
1719851571832940862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0642306,0.607569,0.386595,0.690853,,,,,,,,,,
1719851571832966543,,,,,,,,,,,,,,,,,,,,,,,,,,369.997,-1130.02,1730.02,,,,,,,,,,,,,,
1719851571833118481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,
1719851571833366003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-78.3793,9.30287,-1.75821,88.277,105.585,53.4514,,,
1719851571834456628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0642317,0.607573,0.386596,0.690849,,,,,,,,,,
1719851571834489534,,,,,,,,,,,,,,,,,,,,,,,,,,369.995,-1130.01,1730.02,,,,,,,,,,,,,,
1719851571834575245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-78.3794,9.3027,-1.75821,88.2763,105.585,53.4513,,,
1719851571835573733,,,,,,,,,,,,,,,,,,,,,,,,,,369.995,-1130.01,1730.02,,,,,,,,,,,,,,
1719851571835600952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0642317,0.607573,0.386596,0.690849,,,,,,,,,,
1719851571835840856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-78.3794,9.3027,-1.75821,88.2763,105.585,53.4513,,,
1719851571838655884,,,,,,,,,,,,,,,,,,,,,,,,,,369.997,-1130.01,1730.02,,,,,,,,,,,,,,
1719851571838674578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0642346,0.60757,0.386599,0.69085,,,,,,,,,,
1719851571839045922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-78.3793,9.30279,-1.75829,88.2765,105.585,53.4508,,,
1719851571840329862,,,,,,,,,,,,,,,,,,,,,,,,,,369.997,-1130.01,1730.02,,,,,,,,,,,,,,
1719851571840345864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0642346,0.60757,0.386599,0.69085,,,,,,,,,,
1719851571840617510,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,
1719851571840894560,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-78.3793,9.30279,-1.75829,88.2765,105.585,53.4508,,,
1719851571841987204,,,,,,,,,,,,,,,,,,,,,,,,,,369.995,-1130.02,1730.02,,,,,,,,,,,,,,
1719851571842009824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0642361,0.607572,0.386595,0.69085,,,,,,,,,,
1719851571842940097,,,,,,,,,,,,,,,,,,,,,,,,,,369.995,-1130.02,1730.02,,,,,,,,,,,,,,
1719851571842968773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0642361,0.607572,0.386595,0.69085,,,,,,,,,,
1719851571842973255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,
1719851571843157625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-78.3794,9.30279,-1.75821,88.2765,105.585,53.4509,,,
1719851571845165225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0642361,0.607572,0.386595,0.69085,,,,,,,,,,
1719851571845167404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,
1719851571845168887,,,,,,,,,,,,,,,,,,,,,,,,,,369.995,-1130.02,1730.02,,,,,,,,,,,,,,
1719851571845207408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-78.3794,9.30279,-1.75821,88.2765,105.585,53.4509,,,
1719851571847693218,,,,,,,,,,,,,,,,,,,,,,,,,,369.996,-1130.02,1730.01,,,,,,,,,,,,,,
1719851571847701077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0642323,0.607572,0.386595,0.690851,,,,,,,,,,
1719851572822081437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,
1719851572824095897,,,,,,,,,,,,,,,,,,,,,,,,,,369.995,-1130.01,1730.02,,,,,,,,,,,,,,
1719851572827867593,,,,,,,,,,,,,,,,,,,,,,,,,,369.996,-1130.01,1730.02,,,,,,,,,,,,,,
1719851572830444550,,,,,,,,,,,,,,,,,,,,,,,,,,369.996,-1130.01,1730.02,,,,,,,,,,,,,,
1719851572831541854,,,,,,,,,,,,,,,,,,,,,,,,,,369.996,-1130.01,1730.02,,,,,,,,,,,,,,
1719851572832624123,,,,,,,,,,,,,,,,,,,,,,,,,,369.996,-1130.01,1730.02,,,,,,,,,,,,,,
1719851572835174868,,,,,,,,,,,,,,,,,,,,,,,,,,369.996,-1130.02,1730.02,,,,,,,,,,,,,,
1719851572838734457,,,,,,,,,,,,,,,,,,,,,,,,,,369.996,-1130.02,1730.02,,,,,,,,,,,,,,
1719851572841381585,,,,,,,,,,,,,,,,,,,,,,,,,,369.995,-1130.01,1730.02,,,,,,,,,,,,,,
1719851572843609192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0642324,0.607572,0.386596,0.69085,,,,,,,,,,
1719851572844697709,,,,,,,,,,,,,,,,,,,,,,,,,,369.995,-1130.02,1730.02,,,,,,,,,,,,,,
1719851572846127913,,,,,,,,,,,,,,,,,,,,,,,,,,369.998,-1130.01,1730.01,,,,,,,,,,,,,,
1719851572846323073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-78.3792,9.3027,-1.75808,88.2768,105.585,53.4511,,,
1719851572847181723,,,,,,,,,,,,,,,,,,,,,,,,,,369.998,-1130.01,1730.01,,,,,,,,,,,,,,
1719851572850909847,,,,,,,,,,,,,,,,,,,,,,,,,,369.997,-1130.02,1730.02,,,,,,,,,,,,,,
1719851572853621992,,,,,,,,,,,,,,,,,,,,,,,,,,369.997,-1130.02,1730.02,,,,,,,,,,,,,,
1719851572854271045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0642333,0.607572,0.386595,0.69085,,,,,,,,,,
1719851572856837859,,,,,,,,,,,,,,,,,,,,,,,,,,369.995,-1130.02,1730.02,,,,,,,,,,,,,,
1719851572857286180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,
1719851572858349692,,,,,,,,,,,,,,,,,,,,,,,,,,369.999,-1130.01,1730.02,,,,,,,,,,,,,,
1719851572858606198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-78.3792,9.30279,-1.75829,88.277,105.585,53.451,,,
1719851572859490281,,,,,,,,,,,,,,,,,,,,,,,,,,369.999,-1130.01,1730.02,,,,,,,,,,,,,,
1719851572859535411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,
1719851572861937801,,,,,,,,,,,,,,,,,,,,,,,,,,369.999,-1130.01,1730.02,,,,,,,,,,,,,,
1719851572862241743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-78.3792,9.30279,-1.75829,88.277,105.585,53.451,,,
1719851572865554113,,,,,,,,,,,,,,,,,,,,,,,,,,369.995,-1130.01,1730.02,,,,,,,,,,,,,,
1719851572865866858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-78.3794,9.30266,-1.75821,88.2768,105.585,53.451,,,
1719851572868108859,,,,,,,,,,,,,,,,,,,,,,,,,,369.997,-1130.01,1730.02,,,,,,,,,,,,,,
1719851572868349927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-78.3793,9.30279,-1.75821,88.2768,105.585,53.4512,,,
1719851572869589608,,,,,,,,,,,,,,,,,,,,,,,,,,369.997,-1130.01,1730.02,,,,,,,,,,,,,,
1719851572870201006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-78.3793,9.30279,-1.75821,88.2768,105.585,53.4512,,,
1719851572870215779,,,,,,,,,,,,,,,,,,,,,,,,,,369.996,-1130.01,1730.02,,,,,,,,,,,,,,
1719851572870315610,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0642338,0.607569,0.386597,0.690852,,,,,,,,,,
1719851572870670868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-78.3793,9.30266,-1.75837,88.2768,105.585,53.4511,,,
1719851572871752853,,,,,,,,,,,,,,,,,,,,,,,,,,369.996,-1130.01,1730.02,,,,,,,,,,,,,,
1719851572872065124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-78.3793,9.30266,-1.75837,88.2768,105.585,53.4511,,,
1719851572874319501,,,,,,,,,,,,,,,,,,,,,,,,,,369.996,-1130.01,1730.02,,,,,,,,,,,,,,
1719851572874602307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-78.3793,9.30266,-1.75837,88.2768,105.585,53.4511,,,
1719851573267959586,,,,,,,,,,,,,,,,,,,,,,,,,,369.999,-1130.01,1730.01,,,,,,,,,,,,,,
1719851573270353178,,,,,,,,,,,,,,,,,,,,,,,,,,369.997,-1130.01,1730.01,,,,,,,,,,,,,,
1719851573271431952,,,,,,,,,,,,,,,,,,,,,,,,,,369.997,-1130.01,1730.01,,,,,,,,,,,,,,
1719851573273529548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0642227,0.607572,0.386594,0.690852,,,,,,,,,,
1719851573273540530,,,,,,,,,,,,,,,,,,,,,,,,,,369.997,-1130.01,1730.01,,,,,,,,,,,,,,
1719851573276080438,,,,,,,,,,,,,,,,,,,,,,,,,,369.995,-1130.01,1730.01,,,,,,,,,,,,,,
1719851573277563646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-78.3793,9.30237,-1.75783,88.2768,105.586,53.4517,,,
1719851573279790576,,,,,,,,,,,,,,,,,,,,,,,,,,369.999,-1130.01,1730.01,,,,,,,,,,,,,,
1719851573283235710,,,,,,,,,,,,,,,,,,,,,,,,,,369.997,-1130.01,1730.01,,,,,,,,,,,,,,
1719851573284174592,,,,,,,,,,,,,,,,,,,,,,,,,,369.997,-1130.01,1730.01,,,,,,,,,,,,,,
1719851573285667550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-78.3792,9.30237,-1.75775,88.2765,105.585,53.4516,,,
1719851573286493685,,,,,,,,,,,,,,,,,,,,,,,,,,369.997,-1130.01,1730.01,,,,,,,,,,,,,,
1719851573286729809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-78.3792,9.30225,-1.75775,88.2765,105.585,53.4516,,,
1719851573287444758,,,,,,,,,,,,,,,,,,,,,,,,,,369.997,-1130.01,1730.01,,,,,,,,,,,,,,
1719851573288171826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-78.3792,9.30225,-1.75775,88.2765,105.585,53.4516,,,
1719851573290408885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-78.3792,9.30225,-1.75775,88.2765,105.585,53.4516,,,
1719851573290424128,,,,,,,,,,,,,,,,,,,,,,,,,,369.997,-1130.01,1730.01,,,,,,,,,,,,,,
1719851573293081668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,
1719851573293091536,,,,,,,,,,,,,,,,,,,,,,,,,,369.997,-1130.01,1730.01,,,,,,,,,,,,,,
1719851573295756238,,,,,,,,,,,,,,,,,,,,,,,,,,369.997,-1130.01,1730.01,,,,,,,,,,,,,,
1719851573296730774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-78.3792,9.3025,-1.75783,88.2773,105.586,53.4518,,,
1719851573296992542,,,,,,,,,,,,,,,,,,,,,,,,,,369.997,-1130.01,1730.01,,,,,,,,,,,,,,
1719851573297067786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0642273,0.60757,0.386595,0.690853,,,,,,,,,,
1719851573297428978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-78.3792,9.3025,-1.75783,88.2773,105.586,53.4518,,,
1719851573298048227,,,,,,,,,,,,,,,,,,,,,,,,,,369.995,-1130.01,1730.01,,,,,,,,,,,,,,
1719851573298126106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0642273,0.60757,0.386595,0.690853,,,,,,,,,,
1719851573298396717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-78.3793,9.30245,-1.75783,88.2768,105.586,53.4513,,,
1719851573300645305,,,,,,,,,,,,,,,,,,,,,,,,,,369.995,-1130.01,1730.01,,,,,,,,,,,,,,
1719851573300724121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0642273,0.60757,0.386595,0.690853,,,,,,,,,,
1719851573300803298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.492,,,,,,,,,
1719851573300991936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-78.3793,9.30245,-1.75783,88.2768,105.586,53.4513,,,
1719851573304903749,,,,,,,,,,,,,,,,,,,,,,,,,,369.997,-1130.01,1730.01,,,,,,,,,,,,,,
1719851573304977531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0642255,0.607569,0.386594,0.690855,,,,,,,,,,
1719851573305279467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-78.3792,9.3025,-1.75775,88.277,105.586,53.4515,,,
1719851573307417890,,,,,,,,,,,,,,,,,,,,,,,,,,369.995,-1130.01,1730.01,,,,,,,,,,,,,,
1719851573307508099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0642248,0.60757,0.386592,0.690855,,,,,,,,,,
1719851573307864481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-78.3793,9.30233,-1.75783,88.277,105.586,53.4518,,,
1719851573309853527,,,,,,,,,,,,,,,,,,,,,,,,,,369.995,-1130.01,1730.01,,,,,,,,,,,,,,
1719851573309949086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0642221,0.60757,0.386594,0.690854,,,,,,,,,,
1719851573310203891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-78.3793,9.30233,-1.75783,88.277,105.586,53.4518,,,
1719851573311089463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0642221,0.60757,0.386594,0.690854,,,,,,,,,,
1719851573311133968,,,,,,,,,,,,,,,,,,,,,,,,,,369.999,-1130.0,1730.01,,,,,,,,,,,,,,
1719851573311244531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-78.3791,9.30216,-1.75783,88.2768,105.586,53.4518,,,
1719851573312160329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0642221,0.60757,0.386594,0.690854,,,,,,,,,,
1719851573312194731,,,,,,,,,,,,,,,,,,,,,,,,,,369.999,-1130.0,1730.01,,,,,,,,,,,,,,
1719851573312775276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-78.3791,9.30216,-1.75783,88.2768,105.586,53.4518,,,
1719851573316033908,,,,,,,,,,,,,,,,,,,,,,,,,,370.0,-1129.96,1730.03,,,,,,,,,,,,,,
1719851573316064795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.492,,,,,,,,,
1719851573318417488,,,,,,,,,,,,,,,,,,,,,,,,,,370.003,-1129.87,1730.05,,,,,,,,,,,,,,
1719851573318458853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0642198,0.607563,0.386609,0.690852,,,,,,,,,,
1719851573319725423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.492,,,,,,,,,
1719851573319896459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-78.3775,9.2941,-1.75904,88.2768,105.586,53.4518,,,
1719851573322310845,,,,,,,,,,,,,,,,,,,,,,,,,,370.022,-1129.77,1730.09,,,,,,,,,,,,,,
1719851573322352658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0642232,0.607553,0.386629,0.69085,,,,,,,,,,
1719851573322555607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-78.3775,9.2941,-1.75904,88.2768,105.586,53.4518,,,
1719851573323373635,,,,,,,,,,,,,,,,,,,,,,,,,,370.022,-1129.77,1730.09,,,,,,,,,,,,,,
1719851573323425166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0642232,0.607553,0.386629,0.69085,,,,,,,,,,
1719851573323629290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-78.3757,9.28855,-1.76092,88.277,105.585,53.4517,,,
1719851573324924700,,,,,,,,,,,,,,,,,,,,,,,,,,370.022,-1129.77,1730.09,,,,,,,,,,,,,,
1719851573324956558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0642232,0.607553,0.386629,0.69085,,,,,,,,,,
1719851573325172236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-78.3757,9.28855,-1.76092,88.277,105.585,53.4517,,,
1719851573327926482,,,,,,,,,,,,,,,,,,,,,,,,,,370.035,-1129.62,1730.16,,,,,,,,,,,,,,
1719851573327974483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0642325,0.607542,0.386655,0.690844,,,,,,,,,,
1719851573328192195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-78.3737,9.28028,-1.7638,88.277,105.585,53.4514,,,
1719851573330426879,,,,,,,,,,,,,,,,,,,,,,,,,,370.052,-1129.42,1730.23,,,,,,,,,,,,,,
1719851573330495117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0642308,0.60753,0.386684,0.690838,,,,,,,,,,
1719851573330674508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,239.719,,,,,,,,,
1719851573330885566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-78.3708,9.26854,-1.76689,88.2768,105.585,53.452,,,
1719851573332197423,,,,,,,,,,,,,,,,,,,,,,,,,,370.052,-1129.42,1730.23,,,,,,,,,,,,,,
1719851573332266527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0642308,0.60753,0.386684,0.690838,,,,,,,,,,
1719851573333417145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,239.719,,,,,,,,,
1719851573333578423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-78.3708,9.26854,-1.76689,88.2768,105.585,53.452,,,
1719851573335621453,,,,,,,,,,,,,,,,,,,,,,,,,,370.082,-1129.22,1730.3,,,,,,,,,,,,,,
1719851573335672524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.064228,0.607516,0.386713,0.690834,,,,,,,,,,
1719851573335896739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-78.3675,9.25718,-1.7699,88.277,105.584,53.4526,,,
1719851573337772187,,,,,,,,,,,,,,,,,,,,,,,,,,370.082,-1129.22,1730.3,,,,,,,,,,,,,,
1719851573337817569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.064228,0.607516,0.386713,0.690834,,,,,,,,,,
1719851573338040862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-78.3675,9.25718,-1.7699,88.277,105.584,53.4526,,,
1719851573338985242,,,,,,,,,,,,,,,,,,,,,,,,,,370.114,-1128.99,1730.39,,,,,,,,,,,,,,
1719851573339038765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0642333,0.607506,0.386739,0.690828,,,,,,,,,,
1719851573339120737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,239.719,,,,,,,,,
1719851573341477335,,,,,,,,,,,,,,,,,,,,,,,,,,370.153,-1128.69,1730.48,,,,,,,,,,,,,,
1719851573342711268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0642358,0.607499,0.38676,0.690822,,,,,,,,,,
1719851573342740487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,239.719,,,,,,,,,
1719851573345482159,,,,,,,,,,,,,,,,,,,,,,,,,,370.201,-1128.37,1730.59,,,,,,,,,,,,,,
1719851573345521058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0642411,0.607499,0.386771,0.690815,,,,,,,,,,
1719851573345779481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-78.3538,9.20711,-1.78126,88.277,105.574,53.458,,,
1719851573350033459,,,,,,,,,,,,,,,,,,,,,,,,,,370.201,-1128.37,1730.59,,,,,,,,,,,,,,
1719851573350154164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0642411,0.607499,0.386771,0.690815,,,,,,,,,,
1719851573350377396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-78.3538,9.20711,-1.78126,88.277,105.574,53.458,,,
1719851573351113503,,,,,,,,,,,,,,,,,,,,,,,,,,370.265,-1127.98,1730.72,,,,,,,,,,,,,,
1719851573351183311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0642464,0.607502,0.386782,0.690806,,,,,,,,,,
1719851573351394113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-78.3472,9.1841,-1.78602,88.2768,105.568,53.4618,,,
1719851573352191210,,,,,,,,,,,,,,,,,,,,,,,,,,370.265,-1127.98,1730.72,,,,,,,,,,,,,,
1719851573352234012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0642464,0.607502,0.386782,0.690806,,,,,,,,,,
1719851573352448427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-78.3472,9.1841,-1.78602,88.2768,105.568,53.4618,,,
1719851573353637659,,,,,,,,,,,,,,,,,,,,,,,,,,370.336,-1127.51,1730.86,,,,,,,,,,,,,,
1719851573354787229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0642477,0.607503,0.386791,0.6908,,,,,,,,,,
1719851573354821985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,239.719,,,,,,,,,
1719851573355053270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-78.3394,9.15591,-1.79095,88.277,105.561,53.4661,,,
1719851573358338615,,,,,,,,,,,,,,,,,,,,,,,,,,370.415,-1127.01,1731.0,,,,,,,,,,,,,,
1719851573358382640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0642397,0.607513,0.386789,0.690793,,,,,,,,,,
1719851573358592261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-78.331,9.12597,-1.79525,88.2768,105.553,53.4717,,,
1719851573362150647,,,,,,,,,,,,,,,,,,,,,,,,,,370.415,-1127.01,1731.0,,,,,,,,,,,,,,
1719851573362291159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0642397,0.607513,0.386789,0.690793,,,,,,,,,,
1719851573362497841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-78.331,9.12597,-1.79525,88.2768,105.553,53.4717,,,
1719851573364390360,,,,,,,,,,,,,,,,,,,,,,,,,,370.507,-1126.53,1731.13,,,,,,,,,,,,,,
1719851573364479620,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0642367,0.607526,0.386776,0.69079,,,,,,,,,,
1719851573365115024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-78.3222,9.09724,-1.79913,88.277,105.543,53.4774,,,
1719851573365968289,,,,,,,,,,,,,,,,,,,,,,,,,,370.613,-1125.97,1731.27,,,,,,,,,,,,,,
1719851573366014885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0642226,0.607544,0.386756,0.690786,,,,,,,,,,
1719851573366314137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-78.312,9.0637,-1.80323,88.277,105.532,53.4851,,,
1719851573367017350,,,,,,,,,,,,,,,,,,,,,,,,,,370.613,-1125.97,1731.27,,,,,,,,,,,,,,
1719851573367077886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0642226,0.607544,0.386756,0.690786,,,,,,,,,,
1719851573367256855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-78.312,9.0637,-1.80323,88.277,105.532,53.4851,,,
1719851573369693168,,,,,,,,,,,,,,,,,,,,,,,,,,370.728,-1125.38,1731.42,,,,,,,,,,,,,,
1719851573369725971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0642127,0.607564,0.386736,0.69078,,,,,,,,,,
1719851573370069127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-78.3011,9.02812,-1.80728,88.2768,105.52,53.4923,,,
1719851573372032070,,,,,,,,,,,,,,,,,,,,,,,,,,370.728,-1125.38,1731.42,,,,,,,,,,,,,,
